10:42:57.191 [main] INFO  com.southintel.zaokin.App - Starting App on LAPTOP-CFDIA80N with PID 2184 (D:\work\zjh_workspace\gateway\southintel-zaokin-app\target\classes started by lyf in D:\work\zjh_workspace\gateway)
15:53:37.114 [http-nio-7007-exec-5] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/SMSCode/,data:{"tel":"15870882689","type":1 }
15:53:42.520 [http-nio-7007-exec-5] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":null}
15:54:11.009 [http-nio-7007-exec-7] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/login,json={	"tel": "15870882689",    "smscode":753884}
15:54:11.011 [http-nio-7007-exec-7] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/login,data:{	"tel": "15870882689",    "smscode":753884}
15:54:14.287 [http-nio-7007-exec-7] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":{"token":"1557993252872"}}
15:54:22.654 [http-nio-7007-exec-8] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/get_person_data,json={    "tel":15870882689}
15:54:22.656 [http-nio-7007-exec-8] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/get_person_data,data:{    "tel":15870882689}
15:54:22.667 [http-nio-7007-exec-8] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":{"person_name":"li李san","type":0,"avatar_url":null,"company":"南科 ","department":"开发部","position":"项目经理","tel":"15870882689","status":0,"user_name":"ZAOKINea219eb0-9342-4f0f-8669-561eccd6a5c6","brief_introduction":"公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}}
15:57:51.157 [http-nio-7007-exec-10] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国馆 ",	"department": "第一部",	"position": "boss",	"card_url": "3333333.png",	"brief_introduction": "公司员工都是神"}
15:58:08.960 [http-nio-7007-exec-1] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国馆 ",	"department": "第一部",	"position": "boss",	"card_url": "3333333.png",	"brief_introduction": "公司员工都是神"}
15:58:08.965 [http-nio-7007-exec-1] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国馆 ",	"department": "第一部",	"position": "boss",	"card_url": "3333333.png",	"brief_introduction": "公司员工都是神"}
16:01:08.392 [http-nio-7007-exec-3] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国馆 ",	"department": "第一部",	"position": "boss",	"card_url": "3333333.png",	"brief_introduction": "公司员工都是神",	"tel":16679098561,	"person_name":"li'si李四"}
16:01:08.394 [http-nio-7007-exec-3] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国馆 ",	"department": "第一部",	"position": "boss",	"card_url": "3333333.png",	"brief_introduction": "公司员工都是神",	"tel":16679098561,	"person_name":"li'si李四"}
16:01:28.984 [http-nio-7007-exec-3] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":0,"errmsg":"\r\n### Error updating database.  Cause: java.sql.SQLSyntaxErrorException: Unknown column 'company' in 'where clause'\r\n### The error may involve com.southintel.zaokin.base.mapper.CompanyMapper.updateCompany-Inline\r\n### The error occurred while setting parameters\r\n### SQL: update tb_company          SET department =?,                                                       position = ?,                                                       brief_introduction=?          where company =?\r\n### Cause: java.sql.SQLSyntaxErrorException: Unknown column 'company' in 'where clause'\n; bad SQL grammar []; nested exception is java.sql.SQLSyntaxErrorException: Unknown column 'company' in 'where clause'","data":{"details":"org.springframework.jdbc.BadSqlGrammarException: \r\n### Error updating database.  Cause: java.sql.SQLSyntaxErrorException: Unknown column 'company' in 'where clause'\r\n### The error may involve com.southintel.zaokin.base.mapper.CompanyMapper.updateCompany-Inline\r\n### The error occurred while setting parameters\r\n### SQL: update tb_company          SET department =?,                                                       position = ?,                                                       brief_introduction=?          where company =?\r\n### Cause: java.sql.SQLSyntaxErrorException: Unknown column 'company' in 'where clause'\n; bad SQL grammar []; nested exception is java.sql.SQLSyntaxErrorException: Unknown column 'company' in 'where clause'","path":"/user/put_person_data","date":"2019-05-16T08:01:28.942+0000"}}
16:02:48.225 [http-nio-7007-exec-6] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国馆 ",	"department": "第一部",	"position": "boss",	"card_url": "3333333.png",	"brief_introduction": "公司员工都是神",	"tel":16679098561,	"person_name":"li'si李四"}
16:02:48.228 [http-nio-7007-exec-6] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国馆 ",	"department": "第一部",	"position": "boss",	"card_url": "3333333.png",	"brief_introduction": "公司员工都是神",	"tel":16679098561,	"person_name":"li'si李四"}
16:05:19.575 [http-nio-7007-exec-7] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国馆 ",	"department": "第一部",	"position": "boss",	"card_url": "3333333.png",	"brief_introduction": "公司员工都是神",	"tel":16679098561,	"person_name":"li'si李四"}
16:05:19.577 [http-nio-7007-exec-7] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国馆 ",	"department": "第一部",	"position": "boss",	"card_url": "3333333.png",	"brief_introduction": "公司员工都是神",	"tel":16679098561,	"person_name":"li'si李四"}
16:06:56.733 [http-nio-7007-exec-9] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国馆 ",	"department": "第一部",	"position": "boss",	"card_url": "3333333.png",	"brief_introduction": "公司员工都是神",	"tel":16679098561,	"person_name":"li'si李四"}
16:06:56.736 [http-nio-7007-exec-9] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国馆 ",	"department": "第一部",	"position": "boss",	"card_url": "3333333.png",	"brief_introduction": "公司员工都是神",	"tel":16679098561,	"person_name":"li'si李四"}
16:08:27.474 [http-nio-7007-exec-1] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国大使馆 ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司员工都是神 --------",	"tel":16679098561,	"person_name":"li'si李四"}
16:08:27.476 [http-nio-7007-exec-1] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.111111111111.png",	"company": "中国大使馆 ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司员工都是神 --------",	"tel":16679098561,	"person_name":"li'si李四"}
16:08:29.307 [http-nio-7007-exec-1] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":null}
16:08:38.581 [http-nio-7007-exec-2] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/get_person_data/,json={    "tel":15870882689}
16:08:38.583 [http-nio-7007-exec-2] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/get_person_data/,data:{    "tel":15870882689}
16:08:38.600 [http-nio-7007-exec-2] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":{"person_name":"li'si李四","type":0,"avatar_url":null,"company":"南科 ","department":"第2部","position":"boss","tel":"16679098561","status":0,"user_name":"ZAOKINea219eb0-9342-4f0f-8669-561eccd6a5c6","brief_introduction":null}}
16:10:11.076 [http-nio-7007-exec-4] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/login,json={	"tel": "15870882689",    "smscode":753884}
16:10:11.077 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/login,data:{	"tel": "15870882689",    "smscode":753884}
16:10:11.733 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":26,"errmsg":"该用户不存在","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: 该用户不存在","path":"/user/login","date":"2019-05-16T08:10:11.536+0000"}}
16:10:22.266 [http-nio-7007-exec-6] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/login,json={	"tel": "16679098561",    "smscode":753884}
16:10:22.267 [http-nio-7007-exec-6] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/login,data:{	"tel": "16679098561",    "smscode":753884}
16:10:22.737 [http-nio-7007-exec-6] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":24,"errmsg":"验证码已失效","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: 验证码已失效","path":"/user/login","date":"2019-05-16T08:10:22.734+0000"}}
16:10:35.074 [http-nio-7007-exec-5] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/SMSCode/,json={"tel":"15870882689","type":0 }
16:10:35.075 [http-nio-7007-exec-5] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/SMSCode/,data:{"tel":"15870882689","type":0 }
16:10:35.423 [http-nio-7007-exec-5] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":null}
16:11:00.331 [http-nio-7007-exec-7] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/SMSCode/,json={"tel":"15870882689","type":778558 }
16:11:00.333 [http-nio-7007-exec-7] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/SMSCode/,data:{"tel":"15870882689","type":778558 }
16:11:00.470 [http-nio-7007-exec-7] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":null}
16:14:44.833 [http-nio-7007-exec-9] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/SMSCode/,json={"tel":"15870882689","type":778558 }
16:14:44.834 [http-nio-7007-exec-9] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/SMSCode/,data:{"tel":"15870882689","type":778558 }
16:14:45.135 [http-nio-7007-exec-9] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":132,"errmsg":"暂时不能处理该类型","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: 暂时不能处理该类型","path":"/user/SMSCode/","date":"2019-05-16T08:14:45.050+0000"}}
16:14:50.825 [http-nio-7007-exec-10] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/SMSCode/,json={"tel":"15870882689","type":0 }
16:14:50.826 [http-nio-7007-exec-10] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/SMSCode/,data:{"tel":"15870882689","type":0 }
16:14:51.695 [http-nio-7007-exec-10] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":null}
16:15:59.743 [http-nio-7007-exec-2] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
16:15:59.744 [http-nio-7007-exec-2] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}
16:15:59.978 [http-nio-7007-exec-2] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":119,"errmsg":"参数不能为空","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: 参数不能为空","path":"/user/register","date":"2019-05-16T08:15:59.976+0000"}}
16:16:38.521 [http-nio-7007-exec-3] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。",	"sms_code":442800}
16:16:38.522 [http-nio-7007-exec-3] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "15870882689",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。",	"sms_code":442800}
16:16:40.021 [http-nio-7007-exec-3] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":{"token":"1557994599995"}}
16:17:03.348 [http-nio-7007-exec-4] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/get_person_data/,json={    "tel":15870882689}
16:17:03.351 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/get_person_data/,data:{    "tel":15870882689}
16:17:03.366 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":{"person_name":null,"type":0,"avatar_url":"www.xxx.jpg","company":"南科 ","department":"开发部","position":"项目经理","tel":"15870882689","status":0,"user_name":"ZAOKIN592fe74f-de70-4379-a710-6656b365d7ca","brief_introduction":"公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}}
16:18:47.278 [http-nio-7007-exec-5] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.33333333333.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":16679098561,	"person_name":"wu'wang武王"}
16:18:47.281 [http-nio-7007-exec-5] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.33333333333.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":16679098561,	"person_name":"wu'wang武王"}
16:18:47.354 [http-nio-7007-exec-5] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":111,"errmsg":"更新失败","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: 更新失败","path":"/user/put_person_data","date":"2019-05-16T08:18:47.352+0000"}}
16:19:10.417 [http-nio-7007-exec-7] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.33333333333.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":16679098561,	"person_name":"wu'wang武王"}
